num,scenario,kt,vbus,ktInception,vbusInception,ktDuration,vbusDuration,ktSeverity,vbusSeverity
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,6.0
300,1.0,0.0,1.0,37.0,37.0,17.0,17.0,0.029,8.0
301,1.0,1.0,1.0,51.0,51.0,4.0,4.0,0.031,8.0
302,1.0,0.0,1.0,43.0,43.0,10.0,10.0,0.029,8.0
303,1.0,0.0,1.0,36.0,36.0,19.0,19.0,0.029,8.0
304,1.0,1.0,0.0,31.0,31.0,11.0,11.0,0.031,6.0
305,1.0,0.0,1.0,6.0,6.0,20.0,20.0,0.029,8.0
306,1.0,0.0,1.0,32.0,32.0,12.0,12.0,0.029,8.0
307,1.0,1.0,0.0,21.0,21.0,4.0,4.0,0.031,6.0
308,1.0,0.0,1.0,26.0,26.0,19.0,19.0,0.029,8.0
309,1.0,1.0,0.0,33.0,33.0,5.0,5.0,0.031,6.0
310,1.0,1.0,1.0,38.0,38.0,2.0,2.0,0.031,8.0
311,1.0,1.0,1.0,18.0,18.0,24.0,24.0,0.031,8.0
312,1.0,0.0,1.0,40.0,40.0,7.0,7.0,0.029,8.0
313,1.0,1.0,0.0,10.0,10.0,31.0,31.0,0.031,6.0
314,1.0,0.0,1.0,52.0,52.0,3.0,3.0,0.029,8.0
315,1.0,0.0,1.0,18.0,18.0,8.0,8.0,0.029,8.0
316,1.0,0.0,1.0,28.0,28.0,5.0,5.0,0.029,8.0
317,1.0,1.0,1.0,23.0,23.0,12.0,12.0,0.031,8.0
318,1.0,1.0,1.0,43.0,43.0,10.0,10.0,0.031,8.0
319,1.0,1.0,0.0,31.0,31.0,4.0,4.0,0.031,6.0
320,1.0,0.0,1.0,44.0,44.0,10.0,10.0,0.029,8.0
321,1.0,1.0,1.0,51.0,51.0,2.0,2.0,0.031,8.0
322,1.0,0.0,1.0,7.0,7.0,44.0,44.0,0.029,8.0
323,1.0,1.0,0.0,28.0,28.0,17.0,17.0,0.031,6.0
324,1.0,0.0,1.0,21.0,21.0,8.0,8.0,0.029,8.0
325,1.0,1.0,0.0,48.0,48.0,4.0,4.0,0.031,6.0
326,1.0,0.0,1.0,10.0,10.0,30.0,30.0,0.029,8.0
327,1.0,0.0,1.0,49.0,49.0,5.0,5.0,0.029,8.0
328,1.0,1.0,0.0,20.0,20.0,32.0,32.0,0.031,6.0
329,1.0,1.0,1.0,40.0,40.0,1.0,1.0,0.031,8.0
330,1.0,0.0,1.0,5.0,5.0,43.0,43.0,0.029,8.0
331,1.0,1.0,0.0,6.0,6.0,48.0,48.0,0.031,6.0
332,1.0,1.0,0.0,17.0,17.0,33.0,33.0,0.031,6.0
333,1.0,0.0,1.0,42.0,42.0,2.0,2.0,0.029,8.0
334,1.0,0.0,1.0,13.0,13.0,10.0,10.0,0.029,8.0
335,1.0,1.0,0.0,33.0,33.0,9.0,9.0,0.031,6.0
336,1.0,1.0,1.0,41.0,41.0,6.0,6.0,0.031,8.0
337,1.0,0.0,1.0,41.0,41.0,4.0,4.0,0.029,8.0
338,1.0,1.0,1.0,7.0,7.0,48.0,48.0,0.031,8.0
339,1.0,1.0,1.0,10.0,10.0,10.0,10.0,0.031,8.0
340,1.0,0.0,1.0,28.0,28.0,18.0,18.0,0.029,8.0
341,1.0,1.0,0.0,51.0,51.0,2.0,2.0,0.031,6.0
342,1.0,1.0,1.0,50.0,50.0,2.0,2.0,0.031,8.0
343,1.0,1.0,0.0,32.0,32.0,8.0,8.0,0.031,6.0
344,1.0,0.0,1.0,9.0,9.0,45.0,45.0,0.029,8.0
345,1.0,1.0,1.0,8.0,8.0,35.0,35.0,0.031,8.0
346,1.0,0.0,1.0,7.0,7.0,34.0,34.0,0.029,8.0
347,1.0,1.0,0.0,30.0,30.0,13.0,13.0,0.031,6.0
348,1.0,0.0,1.0,21.0,21.0,18.0,18.0,0.029,8.0
349,1.0,1.0,0.0,46.0,46.0,1.0,1.0,0.031,6.0
350,1.0,1.0,1.0,48.0,48.0,3.0,3.0,0.031,8.0
351,1.0,0.0,1.0,35.0,35.0,3.0,3.0,0.029,8.0
352,1.0,1.0,0.0,31.0,31.0,8.0,8.0,0.031,6.0
353,1.0,0.0,1.0,16.0,16.0,21.0,21.0,0.029,8.0
354,1.0,0.0,1.0,11.0,11.0,28.0,28.0,0.029,8.0
355,1.0,0.0,1.0,11.0,11.0,15.0,15.0,0.029,8.0
356,1.0,1.0,0.0,54.0,54.0,1.0,1.0,0.031,6.0
357,1.0,1.0,1.0,53.0,53.0,1.0,1.0,0.031,8.0
358,1.0,1.0,1.0,28.0,28.0,19.0,19.0,0.031,8.0
359,1.0,0.0,1.0,14.0,14.0,24.0,24.0,0.029,8.0
360,1.0,1.0,0.0,22.0,22.0,26.0,26.0,0.031,6.0
361,1.0,0.0,1.0,44.0,44.0,8.0,8.0,0.029,8.0
362,1.0,1.0,0.0,16.0,16.0,14.0,14.0,0.031,6.0
363,1.0,1.0,0.0,22.0,22.0,7.0,7.0,0.031,6.0
364,1.0,0.0,1.0,34.0,34.0,10.0,10.0,0.029,8.0
